TransactionID,CustomerID,PurchaseDate,Product,Category,Quantity,UnitPrice,City,Gender,Age,Quantity_Norm,UnitPrice_Norm,Age_Norm,Clusters,Age_Bin,Age_Group,Total_Spend,Purchase_Year,Purchase_Month,Season,Cluster_Label_Desc
2898,CUST0070,29-06-2025,Hoodie,Topwear,3,617.0,Mumbai,Male,44,0.5,0.1234493797519007,0.4383561643835616,2,Seniors,30-44,1851.0,2025,6,Monsoon,Budget Buyers
2899,CUST1414,01-01-2025,Jacket,Outerwear,3,1083.0,Nashik,Male,51,0.5,0.2166866746698679,0.5342465753424658,2,Seniors,45-59,3249.0,2025,1,Winter,Budget Buyers
2899,CUST1414,01-01-2025,Scarf,Accessories,5,417.0,Delhi,Male,65,1.0,0.0834333733493397,0.726027397260274,0,Old People,60+,2085.0,2025,1,Winter,Frequent Buyers
2900,CUST1612,12-10-2025,Jacket,Outerwear,1,2596.0,Nashik,Male,40,0.0,0.5194077631052421,0.3835616438356164,2,Seniors,30-44,2596.0,2025,10,Autumn,Budget Buyers
2900,CUST1612,10-12-2025,Scarf,Accessories,5,2341.0,Pune,Female,21,1.0,0.4683873549419768,0.1232876712328767,0,Adults,18-29,11705.0,2025,12,Winter,Frequent Buyers
2901,CUST1220,22-02-2024,Dress,Women'S Wear,2,2005.0,Pune,Female,32,0.25,0.4011604641856742,0.273972602739726,2,Adults,30-44,4010.0,2024,2,Winter,Budget Buyers
2901,CUST1220,22-02-2024,Handbag,Accessories,5,2201.0,Thane,Male,18,1.0,0.4403761504601841,0.0821917808219178,0,Teenagers,18-29,11005.0,2024,2,Winter,Frequent Buyers
2901,CUST1220,22-02-2024,Watch,Accessories,2,2365.0,Nashik,Female,56,0.25,0.4731892757102841,0.6027397260273972,2,Seniors,45-59,4730.0,2024,2,Winter,Budget Buyers
2902,CUST1969,30-06-2025,Jeans,Bottomwear,2,4622.0,Mumbai,Male,55,0.25,0.9247699079631851,0.589041095890411,1,Seniors,45-59,9244.0,2025,6,Monsoon,Premium Buyers
2902,CUST1969,30-06-2025,Belt,Accessories,1,317.0,Bangalore,Male,44,0.0,0.0634253701480592,0.4383561643835616,2,Seniors,30-44,317.0,2025,6,Monsoon,Budget Buyers
2902,CUST1969,30-06-2025,Handbag,Accessories,4,2269.0,Bangalore,Male,52,0.75,0.4539815926370548,0.547945205479452,0,Seniors,45-59,9076.0,2025,6,Monsoon,Frequent Buyers
2903,CUST1664,08-02-2025,Jeans,Bottomwear,1,550.0,Thane,Male,47,0.0,0.1100440176070428,0.4794520547945205,2,Seniors,45-59,550.0,2025,2,Winter,Budget Buyers
2903,CUST1664,08-02-2025,Belt,Accessories,2,4977.0,Pune,Female,26,0.25,0.9957983193277312,0.1917808219178082,1,Adults,18-29,9954.0,2025,2,Winter,Premium Buyers
2903,CUST1664,02-08-2025,Shorts,Bottomwear,4,4667.0,Nashik,Female,39,0.75,0.9337735094037616,0.3698630136986301,0,Seniors,30-44,18668.0,2025,8,Monsoon,Frequent Buyers
2903,CUST1664,02-08-2025,T-Shirt,Topwear,4,4929.0,Thane,Female,28,0.75,0.9861944777911164,0.2191780821917808,0,Adults,18-29,19716.0,2025,8,Monsoon,Frequent Buyers
2904,CUST1582,14-05-2025,Sneakers,Footwear,4,3216.0,Delhi,Female,18,0.75,0.6434573829531812,0.0821917808219178,0,Teenagers,18-29,12864.0,2025,5,Summer,Frequent Buyers
2904,CUST1582,14-05-2025,Socks,Footwear,5,2100.0,Pune,Male,59,1.0,0.4201680672268907,0.6438356164383562,0,Seniors,45-59,10500.0,2025,5,Summer,Frequent Buyers
2904,CUST1582,14-05-2025,Skirt,Women'S Wear,2,4423.0,Bangalore,Female,48,0.25,0.884953981592637,0.4931506849315068,1,Seniors,45-59,8846.0,2025,5,Summer,Premium Buyers
2905,CUST0527,10-11-2025,Sneakers,Footwear,5,1849.0,Mumbai,Female,60,1.0,0.3699479791916766,0.6575342465753424,0,Old People,60+,9245.0,2025,11,Autumn,Frequent Buyers
2905,CUST0527,10-11-2025,Socks,Footwear,1,2643.0,Thane,Female,65,0.0,0.5288115246098439,0.726027397260274,2,Old People,60+,2643.0,2025,11,Autumn,Budget Buyers
2905,CUST0527,11-10-2025,Hoodie,Topwear,5,4414.0,Thane,Male,58,1.0,0.8831532613045218,0.6301369863013698,0,Seniors,45-59,22070.0,2025,10,Autumn,Frequent Buyers
2905,CUST0527,10-11-2025,Shirt,Topwear,3,778.0,Nashik,Female,41,0.5,0.1556622649059623,0.3972602739726027,2,Seniors,30-44,2334.0,2025,11,Autumn,Budget Buyers
2906,CUST0283,03-08-2024,Hoodie,Topwear,4,1488.0,Bangalore,Male,52,0.75,0.297719087635054,0.547945205479452,0,Seniors,45-59,5952.0,2024,8,Monsoon,Frequent Buyers
2906,CUST0283,08-03-2024,Cap,Accessories,2,1185.0,Pune,Male,56,0.25,0.237094837935174,0.6027397260273972,2,Seniors,45-59,2370.0,2024,3,Summer,Budget Buyers
2906,CUST0283,03-08-2024,T-Shirt,Topwear,5,3606.0,Delhi,Male,48,1.0,0.7214885954381752,0.4931506849315068,0,Seniors,45-59,18030.0,2024,8,Monsoon,Frequent Buyers
2906,CUST0283,08-03-2024,Scarf,Accessories,4,1966.0,Mumbai,Male,41,0.75,0.3933573429371749,0.3972602739726027,0,Seniors,30-44,7864.0,2024,3,Summer,Frequent Buyers
2907,CUST0726,10-11-2025,Sneakers,Footwear,1,3282.0,Pune,Male,34,0.0,0.6566626650660264,0.3013698630136986,1,Adults,30-44,3282.0,2025,11,Autumn,Premium Buyers
2907,CUST0726,10-11-2025,Socks,Footwear,1,1971.0,Pune,Male,37,0.0,0.3943577430972389,0.3424657534246575,2,Seniors,30-44,1971.0,2025,11,Autumn,Budget Buyers
2908,CUST0721,30-08-2024,T-Shirt,Topwear,1,2210.0,Bangalore,Male,57,0.0,0.4421768707482993,0.6164383561643836,2,Seniors,45-59,2210.0,2024,8,Monsoon,Budget Buyers
2908,CUST0721,30-08-2024,Scarf,Accessories,2,2201.0,Delhi,Male,21,0.25,0.4403761504601841,0.1232876712328767,2,Adults,18-29,4402.0,2024,8,Monsoon,Budget Buyers
2909,CUST2195,25-09-2024,Jacket,Outerwear,1,1666.0,Mumbai,Female,39,0.0,0.3333333333333333,0.3698630136986301,2,Seniors,30-44,1666.0,2024,9,Autumn,Budget Buyers
2909,CUST2195,25-09-2024,Scarf,Accessories,4,2713.0,Thane,Female,26,0.75,0.5428171268507404,0.1917808219178082,0,Adults,18-29,10852.0,2024,9,Autumn,Frequent Buyers
2910,CUST1525,30-12-2025,Shirt,Topwear,5,891.0,Pune,Female,50,1.0,0.1782713085234093,0.5205479452054794,0,Seniors,45-59,4455.0,2025,12,Winter,Frequent Buyers
2910,CUST1525,30-12-2025,Tie,Accessories,2,1061.0,Bangalore,Male,41,0.25,0.2122849139655862,0.3972602739726027,2,Seniors,30-44,2122.0,2025,12,Winter,Budget Buyers
2910,CUST1525,30-12-2025,Hoodie,Topwear,5,1780.0,Pune,Male,55,1.0,0.3561424569827931,0.589041095890411,0,Seniors,45-59,8900.0,2025,12,Winter,Frequent Buyers
2911,CUST1469,21-07-2024,Jeans,Bottomwear,4,3646.0,Thane,Female,49,0.75,0.7294917967186875,0.5068493150684932,0,Seniors,45-59,14584.0,2024,7,Monsoon,Frequent Buyers
2911,CUST1469,21-07-2024,Belt,Accessories,4,4286.0,Pune,Male,41,0.75,0.8575430172068828,0.3972602739726027,0,Seniors,30-44,17144.0,2024,7,Monsoon,Frequent Buyers
2911,CUST1469,21-07-2024,T-Shirt,Topwear,1,1773.0,Delhi,Male,60,0.0,0.3547418967587035,0.6575342465753424,2,Old People,60+,1773.0,2024,7,Monsoon,Budget Buyers
2912,CUST2356,12-06-2025,Shirt,Topwear,1,4411.0,Thane,Male,22,0.0,0.8825530212084834,0.136986301369863,1,Adults,18-29,4411.0,2025,6,Monsoon,Premium Buyers
2912,CUST2356,12-06-2025,Tie,Accessories,4,2657.0,Nashik,Male,42,0.75,0.5316126450580232,0.410958904109589,0,Seniors,30-44,10628.0,2025,6,Monsoon,Frequent Buyers
2912,CUST2356,12-06-2025,Shorts,Bottomwear,2,4760.0,Mumbai,Female,36,0.25,0.9523809523809524,0.3287671232876712,1,Seniors,30-44,9520.0,2025,6,Monsoon,Premium Buyers
2913,CUST2793,28-01-2025,Shorts,Bottomwear,1,2875.0,Delhi,Female,41,0.0,0.5752300920368147,0.3972602739726027,1,Seniors,30-44,2875.0,2025,1,Winter,Premium Buyers
2913,CUST2793,28-01-2025,Jacket,Outerwear,1,2407.0,Delhi,Male,40,0.0,0.4815926370548219,0.3835616438356164,2,Seniors,30-44,2407.0,2025,1,Winter,Budget Buyers
2913,CUST2793,28-01-2025,Socks,Footwear,1,4874.0,Bangalore,Female,61,0.0,0.9751900760304122,0.6712328767123288,1,Old People,60+,4874.0,2025,1,Winter,Premium Buyers
2914,CUST2521,15-02-2024,Hoodie,Topwear,4,2803.0,Bangalore,Male,43,0.75,0.5608243297318928,0.4246575342465753,0,Seniors,30-44,11212.0,2024,2,Winter,Frequent Buyers
2914,CUST2521,15-02-2024,Cap,Accessories,2,1376.0,Delhi,Female,18,0.25,0.2753101240496198,0.0821917808219178,2,Teenagers,18-29,2752.0,2024,2,Winter,Budget Buyers
2914,CUST2521,15-02-2024,Jacket,Outerwear,1,2290.0,Nashik,Male,21,0.0,0.4581832733093237,0.1232876712328767,2,Adults,18-29,2290.0,2024,2,Winter,Budget Buyers
2915,CUST1260,14-04-2024,Belt,Accessories,4,2095.0,Thane,Male,29,0.75,0.4191676670668267,0.2328767123287671,0,Adults,18-29,8380.0,2024,4,Summer,Frequent Buyers
2915,CUST1260,14-04-2024,Sneakers,Footwear,3,741.0,Delhi,Female,52,0.5,0.1482593037214886,0.547945205479452,2,Seniors,45-59,2223.0,2024,4,Summer,Budget Buyers
2916,CUST1803,21-12-2025,Skirt,Women'S Wear,3,3644.0,Nashik,Female,36,0.5,0.7290916366546618,0.3287671232876712,1,Seniors,30-44,10932.0,2025,12,Winter,Premium Buyers
2916,CUST1803,21-12-2025,Belt,Accessories,3,2596.0,Bangalore,Male,44,0.5,0.5194077631052421,0.4383561643835616,2,Seniors,30-44,7788.0,2025,12,Winter,Budget Buyers
2917,CUST0638,05-12-2024,Hoodie,Topwear,5,4982.0,Mumbai,Male,32,1.0,0.9967987194877952,0.273972602739726,0,Adults,30-44,24910.0,2024,12,Winter,Frequent Buyers
2917,CUST0638,12-05-2024,Cap,Accessories,3,737.0,Bangalore,Male,51,0.5,0.1474589835934373,0.5342465753424658,2,Seniors,45-59,2211.0,2024,5,Summer,Budget Buyers
2918,CUST1680,19-06-2024,Jeans,Bottomwear,4,833.0,Thane,Female,41,0.75,0.1666666666666666,0.3972602739726027,0,Seniors,30-44,3332.0,2024,6,Monsoon,Frequent Buyers
2918,CUST1680,19-06-2024,Belt,Accessories,5,4711.0,Nashik,Male,24,1.0,0.9425770308123248,0.1643835616438356,0,Adults,18-29,23555.0,2024,6,Monsoon,Frequent Buyers
2919,CUST2648,20-10-2025,T-Shirt,Topwear,3,2208.0,Mumbai,Female,30,0.5,0.4417767106842737,0.2465753424657534,2,Adults,30-44,6624.0,2025,10,Autumn,Budget Buyers
2919,CUST2648,20-10-2025,Shirt,Topwear,2,4339.0,Pune,Female,19,0.25,0.8681472589035614,0.0958904109589041,1,Teenagers,18-29,8678.0,2025,10,Autumn,Premium Buyers
2920,CUST0321,30-04-2024,Belt,Accessories,3,3330.0,Pune,Male,32,0.5,0.6662665066026411,0.273972602739726,1,Adults,30-44,9990.0,2024,4,Summer,Premium Buyers
2921,CUST1569,04-07-2025,Jeans,Bottomwear,1,2958.0,Pune,Male,65,0.0,0.5918367346938775,0.726027397260274,1,Old People,60+,2958.0,2025,7,Monsoon,Premium Buyers
2921,CUST1569,04-07-2025,Belt,Accessories,1,1746.0,Thane,Female,49,0.0,0.3493397358943577,0.5068493150684932,2,Seniors,45-59,1746.0,2025,7,Monsoon,Budget Buyers
2922,CUST2014,16-02-2024,Shirt,Topwear,1,1852.0,Pune,Male,58,0.0,0.3705482192877151,0.6301369863013698,2,Seniors,45-59,1852.0,2024,2,Winter,Budget Buyers
2922,CUST2014,16-02-2024,Tie,Accessories,2,4018.0,Nashik,Female,43,0.25,0.803921568627451,0.4246575342465753,1,Seniors,30-44,8036.0,2024,2,Winter,Premium Buyers
2922,CUST2014,16-02-2024,Hoodie,Topwear,3,1603.0,Bangalore,Female,25,0.5,0.3207282913165266,0.1780821917808219,2,Adults,18-29,4809.0,2024,2,Winter,Budget Buyers
2923,CUST0228,27-09-2024,Dress,Women'S Wear,1,789.0,Pune,Female,51,0.0,0.1578631452581032,0.5342465753424658,2,Seniors,45-59,789.0,2024,9,Autumn,Budget Buyers
2923,CUST0228,27-09-2024,Handbag,Accessories,3,2596.0,Thane,Male,40,0.5,0.5194077631052421,0.3835616438356164,2,Seniors,30-44,7788.0,2024,9,Autumn,Budget Buyers
2924,CUST0720,24-11-2024,Hoodie,Topwear,3,2280.0,Thane,Female,28,0.5,0.4561824729891957,0.2191780821917808,2,Adults,18-29,6840.0,2024,11,Autumn,Budget Buyers
2924,CUST0720,24-11-2024,Cap,Accessories,3,2596.0,Pune,Female,52,0.5,0.5194077631052421,0.547945205479452,2,Seniors,45-59,7788.0,2024,11,Autumn,Budget Buyers
2924,CUST0720,24-11-2024,Skirt,Women'S Wear,5,662.0,Mumbai,Female,31,1.0,0.132452981192477,0.2602739726027397,0,Adults,30-44,3310.0,2024,11,Autumn,Frequent Buyers
2925,CUST0830,01-12-2025,Hoodie,Topwear,5,1262.0,Bangalore,Male,61,1.0,0.25250100040016,0.6712328767123288,0,Old People,60+,6310.0,2025,12,Winter,Frequent Buyers
2925,CUST0830,01-12-2025,Cap,Accessories,5,4809.0,Delhi,Female,49,1.0,0.96218487394958,0.5068493150684932,0,Seniors,45-59,24045.0,2025,12,Winter,Frequent Buyers
2925,CUST0830,01-12-2025,Skirt,Women'S Wear,2,578.0,Pune,Female,41,0.25,0.1156462585034013,0.3972602739726027,2,Seniors,30-44,1156.0,2025,12,Winter,Budget Buyers
2925,CUST0830,01-12-2025,Jeans,Bottomwear,5,1395.0,Delhi,Female,31,1.0,0.2791116446578631,0.2602739726027397,0,Adults,30-44,6975.0,2025,12,Winter,Frequent Buyers
2926,CUST1418,10-01-2025,Socks,Footwear,5,1574.0,Nashik,Male,20,1.0,0.3149259703881553,0.1095890410958904,0,Adults,18-29,7870.0,2025,1,Winter,Frequent Buyers
2926,CUST1418,10-01-2025,Shirt,Topwear,1,4381.0,Mumbai,Female,24,0.0,0.8765506202480993,0.1643835616438356,1,Adults,18-29,4381.0,2025,1,Winter,Premium Buyers
2926,CUST1418,01-10-2025,Sneakers,Footwear,3,1014.0,Nashik,Female,41,0.5,0.2028811524609844,0.3972602739726027,2,Seniors,30-44,3042.0,2025,10,Autumn,Budget Buyers
2927,CUST0164,09-12-2025,Sneakers,Footwear,4,2783.0,Thane,Male,51,0.75,0.5568227290916367,0.5342465753424658,0,Seniors,45-59,11132.0,2025,12,Winter,Frequent Buyers
2927,CUST0164,12-09-2025,Socks,Footwear,4,2637.0,Delhi,Male,62,0.75,0.5276110444177671,0.684931506849315,0,Old People,60+,10548.0,2025,9,Autumn,Frequent Buyers
2928,CUST1654,23-03-2025,Jeans,Bottomwear,3,309.0,Thane,Male,43,0.5,0.0618247298919567,0.4246575342465753,2,Seniors,30-44,927.0,2025,3,Summer,Budget Buyers
2928,CUST1654,23-03-2025,Tie,Accessories,1,2809.0,Pune,Male,60,0.0,0.5620248099239696,0.6575342465753424,1,Old People,60+,2809.0,2025,3,Summer,Premium Buyers
2929,CUST1959,08-12-2025,Shirt,Topwear,1,3593.0,Delhi,Male,57,0.0,0.7188875550220089,0.6164383561643836,1,Seniors,45-59,3593.0,2025,12,Winter,Premium Buyers
2929,CUST1959,08-12-2025,Tie,Accessories,5,540.0,Delhi,Male,25,1.0,0.1080432172869147,0.1780821917808219,0,Adults,18-29,2700.0,2025,12,Winter,Frequent Buyers
2930,CUST1897,20-08-2025,Sneakers,Footwear,1,2596.0,Delhi,Female,19,0.0,0.5194077631052421,0.0958904109589041,2,Teenagers,18-29,2596.0,2025,8,Monsoon,Budget Buyers
2930,CUST1897,20-08-2025,Cap,Accessories,3,2860.0,Pune,Female,18,0.5,0.5722288915566226,0.0821917808219178,1,Teenagers,18-29,8580.0,2025,8,Monsoon,Premium Buyers
2931,CUST0409,12-10-2024,Sneakers,Footwear,2,662.0,Mumbai,Male,54,0.25,0.132452981192477,0.5753424657534246,2,Seniors,45-59,1324.0,2024,10,Autumn,Budget Buyers
2931,CUST0409,10-12-2024,Socks,Footwear,4,4366.0,Bangalore,Male,21,0.75,0.8735494197679071,0.1232876712328767,0,Adults,18-29,17464.0,2024,12,Winter,Frequent Buyers
2932,CUST1436,18-11-2024,Sneakers,Footwear,3,4884.0,Delhi,Male,57,0.5,0.9771908763505402,0.6164383561643836,1,Seniors,45-59,14652.0,2024,11,Autumn,Premium Buyers
2932,CUST1436,18-11-2024,Socks,Footwear,5,577.0,Delhi,Female,25,1.0,0.1154461784713885,0.1780821917808219,0,Adults,18-29,2885.0,2024,11,Autumn,Frequent Buyers
2932,CUST1436,18-11-2024,Handbag,Accessories,1,3221.0,Bangalore,Male,23,0.0,0.6444577831132453,0.1506849315068493,1,Adults,18-29,3221.0,2024,11,Autumn,Premium Buyers
2933,CUST2039,14-02-2025,Jacket,Outerwear,5,1380.0,Pune,Male,55,1.0,0.276110444177671,0.589041095890411,0,Seniors,45-59,6900.0,2025,2,Winter,Frequent Buyers
2933,CUST2039,14-02-2025,Scarf,Accessories,5,2022.0,Pune,Female,57,1.0,0.4045618247298919,0.6164383561643836,0,Seniors,45-59,10110.0,2025,2,Winter,Frequent Buyers
2934,CUST0890,25-09-2024,Hoodie,Topwear,1,490.0,Mumbai,Female,51,0.0,0.0980392156862745,0.5342465753424658,2,Seniors,45-59,490.0,2024,9,Autumn,Budget Buyers
2934,CUST0890,25-09-2024,Cap,Accessories,2,1142.0,Pune,Male,54,0.25,0.2284913965586234,0.5753424657534246,2,Seniors,45-59,2284.0,2024,9,Autumn,Budget Buyers
2934,CUST0890,25-09-2024,Belt,Accessories,5,629.0,Pune,Female,31,1.0,0.1258503401360544,0.2602739726027397,0,Adults,30-44,3145.0,2024,9,Autumn,Frequent Buyers
2934,CUST0890,25-09-2024,Jeans,Bottomwear,2,3417.0,Delhi,Male,62,0.25,0.6836734693877551,0.684931506849315,1,Old People,60+,6834.0,2024,9,Autumn,Premium Buyers
2935,CUST1374,30-08-2024,Jacket,Outerwear,3,2740.0,Mumbai,Female,55,0.5,0.548219287715086,0.589041095890411,1,Seniors,45-59,8220.0,2024,8,Monsoon,Premium Buyers
2935,CUST1374,30-08-2024,Scarf,Accessories,5,3190.0,Bangalore,Male,33,1.0,0.6382553021208484,0.2876712328767123,0,Adults,30-44,15950.0,2024,8,Monsoon,Frequent Buyers
2935,CUST1374,30-08-2024,Tie,Accessories,3,2766.0,Nashik,Male,32,0.5,0.553421368547419,0.273972602739726,1,Adults,30-44,8298.0,2024,8,Monsoon,Premium Buyers
2936,CUST2492,17-07-2024,Jeans,Bottomwear,4,1082.0,Pune,Female,59,0.75,0.2164865946378551,0.6438356164383562,0,Seniors,45-59,4328.0,2024,7,Monsoon,Frequent Buyers
2936,CUST2492,17-07-2024,T-Shirt,Topwear,5,4013.0,Nashik,Male,54,1.0,0.8029211684673869,0.5753424657534246,0,Seniors,45-59,20065.0,2024,7,Monsoon,Frequent Buyers
2937,CUST1306,13-11-2024,Hoodie,Topwear,1,1933.0,Thane,Female,51,0.0,0.3867547018807523,0.5342465753424658,2,Seniors,45-59,1933.0,2024,11,Autumn,Budget Buyers
2937,CUST1306,13-11-2024,Cap,Accessories,5,696.0,Thane,Male,50,1.0,0.1392557022809123,0.5205479452054794,0,Seniors,45-59,3480.0,2024,11,Autumn,Frequent Buyers
2938,CUST1553,13-07-2024,Shirt,Topwear,2,838.0,Bangalore,Female,41,0.25,0.1676670668267307,0.3972602739726027,2,Seniors,30-44,1676.0,2024,7,Monsoon,Budget Buyers
2938,CUST1553,13-07-2024,Tie,Accessories,4,2596.0,Mumbai,Male,44,0.75,0.5194077631052421,0.4383561643835616,0,Seniors,30-44,10384.0,2024,7,Monsoon,Frequent Buyers
2938,CUST1553,13-07-2024,Skirt,Women'S Wear,2,1703.0,Pune,Female,30,0.25,0.3407362945178071,0.2465753424657534,2,Adults,30-44,3406.0,2024,7,Monsoon,Budget Buyers
2939,CUST1277,12-08-2025,Sneakers,Footwear,1,867.0,Delhi,Female,41,0.0,0.173469387755102,0.3972602739726027,2,Seniors,30-44,867.0,2025,8,Monsoon,Budget Buyers
2939,CUST1277,12-08-2025,Socks,Footwear,4,4412.0,Mumbai,Female,63,0.75,0.8827531012404962,0.6986301369863014,0,Old People,60+,17648.0,2025,8,Monsoon,Frequent Buyers
2939,CUST1277,08-12-2025,Handbag,Accessories,1,1295.0,Delhi,Male,61,0.0,0.2591036414565826,0.6712328767123288,2,Old People,60+,1295.0,2025,12,Winter,Budget Buyers
2940,CUST1998,12-11-2025,Jacket,Outerwear,4,4450.0,Bangalore,Male,65,0.75,0.8903561424569828,0.726027397260274,0,Old People,60+,17800.0,2025,11,Autumn,Frequent Buyers
2940,CUST1998,11-12-2025,Scarf,Accessories,4,2413.0,Thane,Male,65,0.75,0.4827931172468988,0.726027397260274,0,Old People,60+,9652.0,2025,12,Winter,Frequent Buyers
2940,CUST1998,12-11-2025,Socks,Footwear,3,3905.0,Delhi,Male,38,0.5,0.781312525010004,0.3561643835616438,1,Seniors,30-44,11715.0,2025,11,Autumn,Premium Buyers
2941,CUST2272,11-03-2024,Jeans,Bottomwear,5,3482.0,Nashik,Male,41,1.0,0.6966786714685874,0.3972602739726027,0,Seniors,30-44,17410.0,2024,3,Summer,Frequent Buyers
2941,CUST2272,11-03-2024,Belt,Accessories,4,1969.0,Thane,Male,55,0.75,0.3939575830332132,0.589041095890411,0,Seniors,45-59,7876.0,2024,3,Summer,Frequent Buyers
2941,CUST2272,03-11-2024,Dress,Women'S Wear,1,4624.0,Nashik,Female,36,0.0,0.9251700680272108,0.3287671232876712,1,Seniors,30-44,4624.0,2024,11,Autumn,Premium Buyers
2941,CUST2272,03-11-2024,Skirt,Women'S Wear,4,2134.0,Mumbai,Female,64,0.75,0.4269707883153261,0.7123287671232876,0,Old People,60+,8536.0,2024,11,Autumn,Frequent Buyers
2942,CUST1236,19-04-2025,Jeans,Bottomwear,4,2219.0,Bangalore,Female,56,0.75,0.4439775910364145,0.6027397260273972,0,Seniors,45-59,8876.0,2025,4,Summer,Frequent Buyers
2942,CUST1236,19-04-2025,Belt,Accessories,4,3665.0,Delhi,Female,25,0.75,0.7332933173269308,0.1780821917808219,0,Adults,18-29,14660.0,2025,4,Summer,Frequent Buyers
2942,CUST1236,19-04-2025,Skirt,Women'S Wear,1,1885.0,Delhi,Female,44,0.0,0.3771508603441376,0.4383561643835616,2,Seniors,30-44,1885.0,2025,4,Summer,Budget Buyers
2943,CUST2088,30-10-2025,T-Shirt,Topwear,4,2596.0,Nashik,Male,19,0.75,0.5194077631052421,0.0958904109589041,0,Teenagers,18-29,10384.0,2025,10,Autumn,Frequent Buyers
2943,CUST2088,30-10-2025,Dress,Women'S Wear,2,1758.0,Delhi,Female,51,0.25,0.3517406962785114,0.5342465753424658,2,Seniors,45-59,3516.0,2025,10,Autumn,Budget Buyers
2944,CUST1374,05-12-2024,Sneakers,Footwear,2,1386.0,Bangalore,Female,41,0.25,0.2773109243697479,0.3972602739726027,2,Seniors,30-44,2772.0,2024,12,Winter,Budget Buyers
2944,CUST1374,05-12-2024,Socks,Footwear,4,1795.0,Thane,Male,65,0.75,0.3591436574629852,0.726027397260274,0,Old People,60+,7180.0,2024,12,Winter,Frequent Buyers
2945,CUST0257,18-02-2025,Jeans,Bottomwear,1,2935.0,Mumbai,Male,57,0.0,0.587234893957583,0.6164383561643836,1,Seniors,45-59,2935.0,2025,2,Winter,Premium Buyers
2945,CUST0257,18-02-2025,T-Shirt,Topwear,1,2767.0,Nashik,Male,54,0.0,0.5536214485794317,0.5753424657534246,1,Seniors,45-59,2767.0,2025,2,Winter,Premium Buyers
2945,CUST0257,18-02-2025,Watch,Accessories,2,912.0,Mumbai,Female,64,0.25,0.1824729891956782,0.7123287671232876,2,Old People,60+,1824.0,2025,2,Winter,Budget Buyers
2946,CUST2948,05-03-2025,Hoodie,Topwear,5,643.0,Thane,Female,59,1.0,0.1286514605842336,0.6438356164383562,0,Seniors,45-59,3215.0,2025,3,Summer,Frequent Buyers
2946,CUST2948,05-03-2025,Cap,Accessories,5,1155.0,Delhi,Male,54,1.0,0.2310924369747899,0.5753424657534246,0,Seniors,45-59,5775.0,2025,3,Summer,Frequent Buyers
2946,CUST2948,03-05-2025,Handbag,Accessories,5,3668.0,Mumbai,Female,62,1.0,0.7338935574229691,0.684931506849315,0,Old People,60+,18340.0,2025,5,Summer,Frequent Buyers
2947,CUST0794,23-09-2025,Jacket,Outerwear,5,675.0,Thane,Male,30,1.0,0.1350540216086434,0.2465753424657534,0,Adults,30-44,3375.0,2025,9,Autumn,Frequent Buyers
2947,CUST0794,23-09-2025,Scarf,Accessories,3,3381.0,Delhi,Female,41,0.5,0.6764705882352942,0.3972602739726027,1,Seniors,30-44,10143.0,2025,9,Autumn,Premium Buyers
2947,CUST0794,23-09-2025,Shorts,Bottomwear,3,4064.0,Bangalore,Female,40,0.5,0.81312525010004,0.3835616438356164,1,Seniors,30-44,12192.0,2025,9,Autumn,Premium Buyers
2947,CUST0794,23-09-2025,Dress,Women'S Wear,3,2258.0,Mumbai,Female,41,0.5,0.4517807122849139,0.3972602739726027,2,Seniors,30-44,6774.0,2025,9,Autumn,Budget Buyers
2948,CUST2141,10-11-2024,Scarf,Accessories,2,2159.0,Delhi,Female,51,0.25,0.4319727891156462,0.5342465753424658,2,Seniors,45-59,4318.0,2024,11,Autumn,Budget Buyers
2948,CUST2141,11-10-2024,Hoodie,Topwear,3,4659.0,Bangalore,Male,21,0.5,0.9321728691476592,0.1232876712328767,1,Adults,18-29,13977.0,2024,10,Autumn,Premium Buyers
2948,CUST2141,11-10-2024,Sneakers,Footwear,3,3900.0,Pune,Female,36,0.5,0.78031212484994,0.3287671232876712,1,Seniors,30-44,11700.0,2024,10,Autumn,Premium Buyers
2949,CUST2222,07-08-2025,Jacket,Outerwear,4,477.0,Mumbai,Male,29,0.75,0.095438175270108,0.2328767123287671,0,Adults,18-29,1908.0,2025,8,Monsoon,Frequent Buyers
2949,CUST2222,07-08-2025,Scarf,Accessories,2,1821.0,Bangalore,Female,41,0.25,0.3643457382953181,0.3972602739726027,2,Seniors,30-44,3642.0,2025,8,Monsoon,Budget Buyers
2949,CUST2222,08-07-2025,Shirt,Topwear,3,395.0,Nashik,Male,28,0.5,0.079031612645058,0.2191780821917808,2,Adults,18-29,1185.0,2025,7,Monsoon,Budget Buyers
2949,CUST2222,08-07-2025,Cap,Accessories,4,2020.0,Nashik,Female,40,0.75,0.4041616646658663,0.3835616438356164,0,Seniors,30-44,8080.0,2025,7,Monsoon,Frequent Buyers
